"message_structure";"version_id";"seq_no";"seg_code";"groupname";"modification";"repetitional";"optional";"status"
"OPL_O37";10;76;"ORC";"";"O";0;1;
"OPL_O37";10;77;"[{";"OBSERVATION_PARTICIPATION_PRIOR";"O";0;0;
"OPL_O37";10;78;"PRT";"";"O";0;0;
"OPL_O37";10;79;"DEV";"";"O";1;1;
"OPL_O37";10;80;"}]";"OBSERVATION_PARTICIPATION_PRIOR";"O";0;0;
"OPL_O37";10;81;"[";"TIMING";"O";0;0;
"OPL_O37";10;82;"TQ1";"";"O";0;0;
"OPL_O37";10;83;"TQ2";"";"O";1;1;
"OPL_O37";10;84;"]";"TIMING";"O";0;0;
"OPL_O37";10;85;"{";"OBSERVATION_RESULT_GROUP";"O";0;0;
"OPL_O37";10;86;"OBX";"";"O";0;0;
"OPL_O37";10;87;"PRT";"";"O";1;1;
"OPL_O37";10;88;"}";"OBSERVATION_RESULT_GROUP";"O";0;0;
"OPL_O37";10;89;"}";"ORDER_PRIOR";"O";0;0;
"OPL_O37";10;90;"]";"PRIOR_RESULT";"O";0;0;
"OPL_O37";10;91;"SGT";"";"O";0;1;
"OPL_O37";10;92;"FT1";"";"O";1;1;
"OPL_O37";10;93;"CTI";"";"O";1;1;
"OPL_O37";10;94;"BLG";"";"O";0;1;
"OPL_O37";10;95;"}";"ORDER";"O";0;0;
"OPL_O37";81;1;"MSH";"";"O";0;0;
"OPL_O37";81;2;"SFT";"";"O";1;1;
"OPL_O37";81;3;"UAC";"";"O";0;1;
"OPL_O37";81;4;"NTE";"";"O";1;1;
"OPL_O37";81;5;"PRT";"";"O";1;0;
"OPL_O37";81;6;"[";"GUARANTOR";"O";0;0;
"OPL_O37";81;7;"GT1";"";"O";0;0;
"OPL_O37";81;8;"NTE";"";"O";1;1;
"OPL_O37";81;9;"]";"GUARANTOR";"O";0;0;
"OPL_O37";81;10;"{";"ORDER";"O";0;0;
"OPL_O37";81;11;"NK1";"";"O";1;0;
"OPL_O37";81;12;"[";"PATIENT";"O";0;0;
"OPL_O37";81;13;"PID";"";"O";0;0;
"OPL_O37";81;14;"PD1";"";"O";0;1;
"OPL_O37";81;15;"PRT";"";"O";1;1;
"OPL_O37";81;16;"[{";"OBSERVATIONS_ON_PATIENT";"O";0;0;
"OPL_O37";81;17;"OBX";"";"O";0;0;
"OPL_O37";81;18;"PRT";"";"O";1;1;
"OPL_O37";81;19;"}]";"OBSERVATIONS_ON_PATIENT";"O";0;0;
"OPL_O37";81;20;"[{";"INSURANCE";"O";0;0;
"OPL_O37";81;21;"IN1";"";"O";0;0;
"OPL_O37";81;22;"IN2";"";"O";0;1;
"OPL_O37";81;23;"IN3";"";"O";0;1;
"OPL_O37";81;24;"}]";"INSURANCE";"O";0;0;
"OPL_O37";81;25;"AL1";"";"O";1;1;
"OPL_O37";81;26;"]";"PATIENT";"O";0;0;
"OPL_O37";81;27;"{";"SPECIMEN";"O";0;0;
"OPL_O37";81;28;"SPM";"";"O";0;0;
"OPL_O37";81;29;"[{";"SPECIMEN_OBSERVATION";"O";0;0;
"OPL_O37";81;30;"OBX";"";"O";0;0;
"OPL_O37";81;31;"PRT";"";"O";1;1;
"OPL_O37";81;32;"}]";"SPECIMEN_OBSERVATION";"O";0;0;
"OPL_O37";81;33;"[{";"CONTAINER";"O";0;0;
"OPL_O37";81;34;"SAC";"";"O";0;0;
"OPL_O37";81;35;"[{";"CONTAINER_OBSERVATION";"O";0;0;
"OPL_O37";81;36;"OBX";"";"O";0;0;
"OPL_O37";81;37;"PRT";"";"O";1;1;
"OPL_O37";81;38;"}]";"CONTAINER_OBSERVATION";"O";0;0;
"OPL_O37";81;39;"}]";"CONTAINER";"O";0;0;
"OPL_O37";81;40;"{";"OBSERVATION_REQUEST";"O";0;0;
"OPL_O37";81;41;"ORC";"";"O";0;0;
"OPL_O37";81;42;"OBR";"";"O";0;0;
"OPL_O37";81;43;"PRT";"";"O";1;1;
"OPL_O37";81;44;"[{";"TIMING";"O";0;0;
"OPL_O37";81;45;"TQ1";"";"O";0;0;
"OPL_O37";81;46;"TQ2";"";"O";1;1;
"OPL_O37";81;47;"}]";"TIMING";"O";0;0;
"OPL_O37";81;48;"TCD";"";"O";0;1;
"OPL_O37";81;49;"DG1";"";"O";1;1;
"OPL_O37";81;50;"[{";"ORDER_RELATED_OBSERVATION";"O";0;0;
"OPL_O37";81;51;"OBX";"";"O";0;0;
"OPL_O37";81;52;"PRT";"";"O";1;1;
"OPL_O37";81;53;"}]";"ORDER_RELATED_OBSERVATION";"O";0;0;
"OPL_O37";81;54;"}";"OBSERVATION_REQUEST";"O";0;0;
"OPL_O37";81;55;"}";"SPECIMEN";"O";0;0;
"OPL_O37";81;56;"[";"PRIOR_RESULT";"O";0;0;
"OPL_O37";81;57;"NK1";"";"O";1;0;
"OPL_O37";81;58;"[";"PATIENT_PRIOR";"O";0;0;
"OPL_O37";81;59;"PID";"";"O";0;0;
"OPL_O37";81;60;"PD1";"";"O";0;1;
"OPL_O37";81;61;"PRT";"";"O";1;1;
"OPL_O37";81;62;"]";"PATIENT_PRIOR";"O";0;0;
"OPL_O37";81;63;"[";"PATIENT_VISIT_PRIOR";"O";0;0;
"OPL_O37";81;64;"PV1";"";"O";0;0;
"OPL_O37";81;65;"PV2";"";"O";0;1;
"OPL_O37";81;66;"PRT";"";"O";1;1;
"OPL_O37";81;67;"]";"PATIENT_VISIT_PRIOR";"O";0;0;
"OPL_O37";81;68;"AL1";"";"O";0;1;
"OPL_O37";81;69;"{";"ORDER_PRIOR";"O";0;0;
"OPL_O37";81;70;"OBR";"";"O";0;0;
"OPL_O37";81;71;"ORC";"";"O";0;1;
"OPL_O37";81;72;"PRT";"";"O";1;1;
"OPL_O37";81;73;"[";"TIMING";"O";0;0;
"OPL_O37";81;74;"TQ1";"";"O";0;0;
"OPL_O37";81;75;"TQ2";"";"O";1;1;
"OPL_O37";81;76;"]";"TIMING";"O";0;0;
"OPL_O37";81;77;"{";"OBSERVATION_RESULT";"O";0;0;
"OPL_O37";81;78;"OBX";"";"O";0;0;
"OPL_O37";81;79;"PRT";"";"O";1;1;
"OPL_O37";81;80;"}";"OBSERVATION_RESULT";"O";0;0;
"OPL_O37";81;81;"}";"ORDER_PRIOR";"O";0;0;
"OPL_O37";81;82;"]";"PRIOR_RESULT";"O";0;0;
"OPL_O37";81;83;"FT1";"";"O";1;1;
"OPL_O37";81;84;"CTI";"";"O";1;1;
"OPL_O37";81;85;"BLG";"";"O";0;1;
"OPL_O37";81;86;"}";"ORDER";"O";0;0;
"OPL_O37";91;1;"MSH";"";"O";0;0;
"OPL_O37";91;2;"SFT";"";"O";1;1;
"OPL_O37";91;3;"UAC";"";"O";0;1;
"OPL_O37";91;4;"NTE";"";"O";1;1;
"OPL_O37";91;5;"PRT";"";"O";1;0;
"OPL_O37";91;6;"[";"GUARANTOR";"O";0;0;
"OPL_O37";91;7;"GT1";"";"O";0;0;
"OPL_O37";91;8;"NTE";"";"O";1;1;
"OPL_O37";91;9;"]";"GUARANTOR";"O";0;0;
"OPL_O37";91;10;"{";"ORDER";"O";0;0;
"OPL_O37";91;11;"NK1";"";"O";1;0;
"OPL_O37";91;12;"[";"PATIENT";"O";0;0;
"OPL_O37";91;13;"PID";"";"O";0;0;
"OPL_O37";91;14;"PD1";"";"O";0;1;
"OPL_O37";91;15;"PRT";"";"O";1;1;
"OPL_O37";91;16;"ARV";"";"O";1;1;
"OPL_O37";91;17;"[{";"OBSERVATIONS_ON_PATIENT";"O";0;0;
"OPL_O37";91;18;"OBX";"";"O";0;0;
"OPL_O37";91;19;"PRT";"";"O";1;1;
"OPL_O37";91;20;"}]";"OBSERVATIONS_ON_PATIENT";"O";0;0;
"OPL_O37";91;21;"[{";"INSURANCE";"O";0;0;
"OPL_O37";91;22;"IN1";"";"O";0;0;
"OPL_O37";91;23;"IN2";"";"O";0;1;
"OPL_O37";91;24;"IN3";"";"O";0;1;
"OPL_O37";91;25;"}]";"INSURANCE";"O";0;0;
"OPL_O37";91;26;"AL1";"";"O";1;1;
"OPL_O37";91;27;"]";"PATIENT";"O";0;0;
"OPL_O37";91;28;"{";"SPECIMEN";"O";0;0;
"OPL_O37";91;29;"SPM";"";"O";0;0;
"OPL_O37";91;30;"[{";"SPECIMEN_OBSERVATION";"O";0;0;
"OPL_O37";91;31;"OBX";"";"O";0;0;
"OPL_O37";91;32;"PRT";"";"O";1;1;
"OPL_O37";91;33;"}]";"SPECIMEN_OBSERVATION";"O";0;0;
"OPL_O37";91;34;"[{";"CONTAINER";"O";0;0;
"OPL_O37";91;35;"SAC";"";"O";0;0;
"OPL_O37";91;36;"[{";"CONTAINER_OBSERVATION";"O";0;0;
"OPL_O37";91;37;"OBX";"";"O";0;0;
"OPL_O37";91;38;"PRT";"";"O";1;1;
"OPL_O37";91;39;"}]";"CONTAINER_OBSERVATION";"O";0;0;
"OPL_O37";91;40;"}]";"CONTAINER";"O";0;0;
"OPL_O37";91;41;"{";"OBSERVATION_REQUEST";"O";0;0;
"OPL_O37";91;42;"ORC";"";"O";0;0;
"OPL_O37";91;43;"PRT";"";"O";1;1;
"OPL_O37";91;44;"OBR";"";"O";0;0;
"OPL_O37";91;45;"PRT";"";"O";1;1;
"OPL_O37";91;46;"[{";"TIMING";"O";0;0;
"OPL_O37";91;47;"TQ1";"";"O";0;0;
"OPL_O37";91;48;"TQ2";"";"O";1;1;
"OPL_O37";91;49;"}]";"TIMING";"O";0;0;
"OPL_O37";91;50;"TCD";"";"O";0;1;
"OPL_O37";91;51;"DG1";"";"O";1;1;
"OPL_O37";91;52;"[{";"ORDER_RELATED_OBSERVATION";"O";0;0;
"OPL_O37";91;53;"OBX";"";"O";0;0;
"OPL_O37";91;54;"PRT";"";"O";1;1;
"OPL_O37";91;55;"}]";"ORDER_RELATED_OBSERVATION";"O";0;0;
"OPL_O37";91;56;"}";"OBSERVATION_REQUEST";"O";0;0;
"OPL_O37";91;57;"}";"SPECIMEN";"O";0;0;
"OPL_O37";91;58;"[";"PRIOR_RESULT";"O";0;0;
"OPL_O37";91;59;"NK1";"";"O";1;0;
"OPL_O37";91;60;"[";"PATIENT_PRIOR";"O";0;0;
"OPL_O37";91;61;"PID";"";"O";0;0;
"OPL_O37";91;62;"PD1";"";"O";0;1;
"OPL_O37";91;63;"PRT";"";"O";1;1;
"OPL_O37";91;64;"ARV";"";"O";1;1;
"OPL_O37";91;65;"]";"PATIENT_PRIOR";"O";0;0;
"OPL_O37";91;66;"[";"PATIENT_VISIT_PRIOR";"O";0;0;
"OPL_O37";91;67;"PV1";"";"O";0;0;
"OPL_O37";91;68;"PV2";"";"O";0;1;
"OPL_O37";91;69;"PRT";"";"O";1;1;
"OPL_O37";91;70;"]";"PATIENT_VISIT_PRIOR";"O";0;0;
"OPL_O37";91;71;"AL1";"";"O";0;1;
"OPL_O37";91;72;"{";"ORDER_PRIOR";"O";0;0;
"OPL_O37";91;73;"OBR";"";"O";0;0;
"OPL_O37";91;74;"ORC";"";"O";0;1;
"OPL_O37";91;75;"PRT";"";"O";1;1;
"OPL_O37";91;76;"[";"TIMING";"O";0;0;
"OPL_O37";91;77;"TQ1";"";"O";0;0;
"OPL_O37";91;78;"TQ2";"";"O";1;1;
"OPL_O37";91;79;"]";"TIMING";"O";0;0;
"OPL_O37";91;80;"{";"OBSERVATION_RESULT_GROUP";"O";0;0;
"OPL_O37";91;81;"OBX";"";"O";0;0;
"OPL_O37";91;82;"PRT";"";"O";1;1;
"OPL_O37";91;83;"}";"OBSERVATION_RESULT_GROUP";"O";0;0;
"OPL_O37";91;84;"}";"ORDER_PRIOR";"O";0;0;
"OPL_O37";91;85;"]";"PRIOR_RESULT";"O";0;0;
"OPL_O37";91;86;"FT1";"";"O";1;1;
"OPL_O37";91;87;"CTI";"";"O";1;1;
"OPL_O37";91;88;"BLG";"";"O";0;1;
"OPL_O37";91;89;"}";"ORDER";"O";0;0;
"OPL_O37";92;1;"MSH";"";"O";0;0;
"OPL_O37";92;2;"SFT";"";"O";1;1;
"OPL_O37";92;3;"UAC";"";"O";0;1;
"OPL_O37";92;4;"NTE";"";"O";1;1;
"OPL_O37";92;5;"PRT";"";"O";1;0;
"OPL_O37";92;6;"[";"GUARANTOR";"O";0;0;
"OPL_O37";92;7;"GT1";"";"O";0;0;
"OPL_O37";92;8;"NTE";"";"O";1;1;
"OPL_O37";92;9;"]";"GUARANTOR";"O";0;0;
"OPL_O37";92;10;"{";"ORDER";"O";0;0;
"OPL_O37";92;11;"NK1";"";"O";1;0;
"OPL_O37";92;12;"[";"PATIENT";"O";0;0;
"OPL_O37";92;13;"PID";"";"O";0;0;
"OPL_O37";92;14;"PD1";"";"O";0;1;
"OPL_O37";92;15;"PRT";"";"O";1;1;
"OPL_O37";92;16;"ARV";"";"O";1;1;
"OPL_O37";92;17;"[{";"OBSERVATIONS_ON_PATIENT";"O";0;0;
"OPL_O37";92;18;"OBX";"";"O";0;0;
"OPL_O37";92;19;"PRT";"";"O";1;1;
"OPL_O37";92;20;"}]";"OBSERVATIONS_ON_PATIENT";"O";0;0;
"OPL_O37";92;21;"[{";"INSURANCE";"O";0;0;
"OPL_O37";92;22;"IN1";"";"O";0;0;
"OPL_O37";92;23;"IN2";"";"O";0;1;
"OPL_O37";92;24;"IN3";"";"O";0;1;
"OPL_O37";92;25;"}]";"INSURANCE";"O";0;0;
"OPL_O37";92;26;"AL1";"";"O";1;1;
"OPL_O37";92;27;"]";"PATIENT";"O";0;0;
"OPL_O37";92;28;"{";"SPECIMEN";"O";0;0;
"OPL_O37";92;29;"SPM";"";"O";0;0;
"OPL_O37";92;30;"[{";"SPECIMEN_OBSERVATION";"O";0;0;
"OPL_O37";92;31;"OBX";"";"O";0;0;
"OPL_O37";92;32;"PRT";"";"O";1;1;
"OPL_O37";92;33;"}]";"SPECIMEN_OBSERVATION";"O";0;0;
"OPL_O37";92;34;"[{";"CONTAINER";"O";0;0;
"OPL_O37";92;35;"SAC";"";"O";0;0;
"OPL_O37";92;36;"[{";"CONTAINER_OBSERVATION";"O";0;0;
"OPL_O37";92;37;"OBX";"";"O";0;0;
"OPL_O37";92;38;"PRT";"";"O";1;1;
"OPL_O37";92;39;"}]";"CONTAINER_OBSERVATION";"O";0;0;
"OPL_O37";92;40;"}]";"CONTAINER";"O";0;0;
"OPL_O37";92;41;"{";"OBSERVATION_REQUEST";"O";0;0;
"OPL_O37";92;42;"ORC";"";"O";0;0;
"OPL_O37";92;43;"PRT";"";"O";1;1;
"OPL_O37";92;44;"OBR";"";"O";0;0;
"OPL_O37";92;45;"PRT";"";"O";1;1;
"OPL_O37";92;46;"[{";"TIMING";"O";0;0;
"OPL_O37";92;47;"TQ1";"";"O";0;0;
"OPL_O37";92;48;"TQ2";"";"O";1;1;
"OPL_O37";92;49;"}]";"TIMING";"O";0;0;
"OPL_O37";92;50;"TCD";"";"O";0;1;
"OPL_O37";92;51;"DG1";"";"O";1;1;
"OPL_O37";92;52;"[{";"ORDER_RELATED_OBSERVATION";"O";0;0;
"OPL_O37";92;53;"OBX";"";"O";0;0;
"OPL_O37";92;54;"PRT";"";"O";1;1;
"OPL_O37";92;55;"}]";"ORDER_RELATED_OBSERVATION";"O";0;0;
"OPL_O37";92;56;"}";"OBSERVATION_REQUEST";"O";0;0;
"OPL_O37";92;57;"}";"SPECIMEN";"O";0;0;
"OPL_O37";92;58;"SGH";"";"O";0;1;
"OPL_O37";92;59;"[";"PRIOR_RESULT";"O";0;0;
"OPL_O37";92;60;"NK1";"";"O";1;0;
"OPL_O37";92;61;"[";"PATIENT_PRIOR";"O";0;0;
"OPL_O37";92;62;"PID";"";"O";0;0;
"OPL_O37";92;63;"PD1";"";"O";0;1;
"OPL_O37";92;64;"PRT";"";"O";1;1;
"OPL_O37";92;65;"ARV";"";"O";1;1;
"OPL_O37";92;66;"]";"PATIENT_PRIOR";"O";0;0;
"OPL_O37";92;67;"[";"PATIENT_VISIT_PRIOR";"O";0;0;
"OPL_O37";92;68;"PV1";"";"O";0;0;
"OPL_O37";92;69;"PV2";"";"O";0;1;
"OPL_O37";92;70;"PRT";"";"O";1;1;
"OPL_O37";92;71;"]";"PATIENT_VISIT_PRIOR";"O";0;0;
"OPL_O37";92;72;"AL1";"";"O";0;1;
"OPL_O37";92;73;"{";"ORDER_PRIOR";"O";0;0;
"OPL_O37";92;74;"OBR";"";"O";0;0;
"OPL_O37";92;75;"ORC";"";"O";0;1;
"OPL_O37";92;76;"PRT";"";"O";1;1;
"OPL_O37";92;77;"[";"TIMING";"O";0;0;
"OPL_O37";92;78;"TQ1";"";"O";0;0;
"OPL_O37";92;79;"TQ2";"";"O";1;1;
"OPL_O37";92;80;"]";"TIMING";"O";0;0;
"OPL_O37";92;81;"{";"OBSERVATION_RESULT_GROUP";"O";0;0;
"OPL_O37";92;82;"OBX";"";"O";0;0;
"OPL_O37";92;83;"PRT";"";"O";1;1;
"OPL_O37";92;84;"}";"OBSERVATION_RESULT_GROUP";"O";0;0;
"OPL_O37";92;85;"}";"ORDER_PRIOR";"O";0;0;
"OPL_O37";92;86;"]";"PRIOR_RESULT";"O";0;0;
"OPL_O37";92;87;"SGT";"";"O";0;1;
"OPL_O37";92;88;"FT1";"";"O";1;1;
"OPL_O37";92;89;"CTI";"";"O";1;1;
"OPL_O37";92;90;"BLG";"";"O";0;1;
"OPL_O37";92;91;"}";"ORDER";"O";0;0;
"OPR_O38";7;1;"MSH";"";"O";0;0;
"OPR_O38";7;2;"MSA";"";"O";0;0;
"OPR_O38";7;3;"ERR";"";"O";1;1;
"OPR_O38";7;4;"SFT";"";"O";1;1;
"OPR_O38";7;5;"UAC";"";"O";0;1;
"OPR_O38";7;6;"NTE";"";"O";1;1;
"OPR_O38";7;7;"[";"RESPONSE";"O";0;0;
"OPR_O38";7;8;"{";"ORDER";"O";0;0;
"OPR_O38";7;9;"NK1";"";"O";1;0;
"OPR_O38";7;10;"PID";"";"O";0;1;
"OPR_O38";7;11;"[{";"SPECIMEN";"O";0;0;
"OPR_O38";7;12;"SPM";"";"O";0;0;
"OPR_O38";7;13;"OBX";"";"O";1;1;
"OPR_O38";7;14;"SAC";"";"O";1;1;
"OPR_O38";7;15;"[{";"OBSERVATION_REQUEST";"O";0;0;
"OPR_O38";7;16;"ORC";"";"O";0;0;
"OPR_O38";7;17;"OBR";"";"O";0;0;
"OPR_O38";7;18;"ROL";"";"O";1;1;
"OPR_O38";7;19;"}]";"OBSERVATION_REQUEST";"O";0;0;
"OPR_O38";7;20;"[{";"TIMING";"O";0;0;
"OPR_O38";7;21;"TQ1";"";"O";0;0;
"OPR_O38";7;22;"TQ2";"";"O";1;1;
"OPR_O38";7;23;"}]";"TIMING";"O";0;0;
